TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0115,44,5,1220,548053,0,44406,1.0,X,1,2020
1,0115,44,5,1220,60195,0,1712,2.0,X,1,2020
1,0115,46,5,1220,3895,0,63,2.0,X,1,2020
1,0115,47,5,1220,671461,0,59858,1.0,X,1,2020
1,0115,47,5,1220,98172,0,4964,2.0,X,1,2020
1,0115,48,5,1220,4172588,0,354702,1.0,X,1,2020
1,0115,48,5,1220,26038,0,1872,2.0,X,1,2020
1,0115,49,5,1220,92500,0,7307,1.0,X,1,2020
1,0115,49,5,1220,6799,0,133,2.0,X,1,2020
1,0115,51,5,1220,3889,0,88,1.0,X,1,2020
1,0115,52,5,1220,17952,0,1080,1.0,X,1,2020
1,0115,54,5,1220,169832,0,7310,1.0,X,1,2020
1,0115,55,5,1220,41550,0,960,1.0,X,1,2020
1,0115,55,5,1220,49040,0,1405,2.0,X,1,2020
1,0115,56,5,1220,208628,0,5574,1.0,X,1,2020
1,0115,56,5,1220,50871,0,1950,2.0,X,1,2020
1,0115,57,5,1220,63054,0,2161,1.0,X,1,2020
1,0115,58,5,1220,24617,0,482,1.0,X,1,2020
1,0115,59,5,1220,177866,0,4558,1.0,X,1,2020
1,0115,59,5,1220,20402,0,380,2.0,X,1,2020
1,0115,60,5,1220,15876,0,764,1.0,X,1,2020
1,0115,60,5,1220,2605,0,51,2.0,X,1,2020
1,0115,61,5,1220,13389,0,735,1.0,X,1,2020
1,0115,61,5,1220,84119,0,1558,2.0,X,1,2020
1,0115,62,5,1220,17513,0,1730,1.0,X,1,2020
1,0115,62,5,1220,197952,0,1348,2.0,X,1,2020
1,0115,63,5,1220,118109,0,415,1.0,X,1,2020
1,0115,63,5,1220,389376,0,32855,2.0,X,1,2020
1,0115,64,5,1220,15780,0,738,1.0,X,1,2020
1,0115,64,5,1220,5886,0,74,2.0,X,1,2020
1,0115,65,5,1220,7568,0,293,1.0,X,1,2020
1,0115,67,5,1220,10926,0,503,2.0,X,1,2020
1,0115,68,5,1220,130796,0,6147,1.0,X,1,2020
1,0115,68,5,1220,15691,0,2352,2.0,X,1,2020
1,0115,69,5,1220,88903,0,2693,1.0,X,1,2020
1,0115,69,5,1220,7647,0,134,2.0,X,1,2020
1,0115,70,5,1220,334797,0,16485,1.0,X,1,2020
1,0115,70,5,1220,29151,0,389,2.0,X,1,2020
1,0115,72,5,1220,541461,0,51297,1.0,X,1,2020
1,0115,72,5,1220,105998,0,10935,2.0,X,1,2020
1,0115,73,5,1220,1758220,0,55334,1.0,X,1,2020
1,0115,73,5,1220,264525,0,15484,2.0,X,1,2020
1,0115,73,6,1220,20422,0,2536,1.0,X,1,2020
1,0115,74,5,1220,80643,0,3587,1.0,X,1,2020
1,0115,74,5,1220,30809,0,399,2.0,X,1,2020
1,0115,75,5,1220,4446,0,29,1.0,X,1,2020
1,0115,76,5,1220,471307,0,22423,1.0,X,1,2020
1,0115,76,5,1220,56053,0,2243,2.0,X,1,2020
1,0115,79,5,1220,14809,0,312,1.0,X,1,2020
1,0115,80,5,1220,118540,0,1108,1.0,X,1,2020
1,0115,81,5,1220,165740,0,4223,1.0,X,1,2020
1,0115,81,5,1220,81082,0,2419,2.0,X,1,2020
1,0115,82,5,1220,183419,0,4829,1.0,X,1,2020
1,0115,82,5,1220,6046,0,13,2.0,X,1,2020
1,0115,83,5,1220,121500,0,3532,1.0,X,1,2020
1,0115,83,5,1220,89339,0,2461,2.0,X,1,2020
1,0115,84,5,1220,5416037,0,167891,1.0,X,1,2020
1,0115,84,5,1220,3033189,0,75378,2.0,X,1,2020
1,0115,85,5,1220,2685622,0,63486,1.0,X,1,2020
1,0115,85,5,1220,3027756,0,48376,2.0,X,1,2020
1,0115,86,5,1220,108842,0,1782,1.0,X,1,2020
1,0115,87,5,1220,2662559,0,56176,1.0,X,1,2020
1,0115,87,5,1220,513073,0,11965,2.0,X,1,2020
1,0115,88,5,1220,271597,0,1385,1.0,X,1,2020
1,0115,88,5,1220,100344,0,389,2.0,X,1,2020
1,0115,89,5,1220,183994,0,4738,1.0,X,1,2020
1,0115,89,5,1220,39946,0,1138,2.0,X,1,2020
1,0115,90,5,1220,799922,0,13323,1.0,X,1,2020
1,0115,90,5,1220,443521,0,5752,2.0,X,1,2020
1,0115,94,5,1220,838525,0,36499,1.0,X,1,2020
1,0115,94,5,1220,307507,0,11159,2.0,X,1,2020
1,0115,95,5,1220,216184,0,6069,1.0,X,1,2020
1,0115,95,5,1220,13357,0,1000,2.0,X,1,2020
1,0115,96,5,1220,58146,0,667,1.0,X,1,2020
1,0115,96,5,1220,32013,0,845,2.0,X,1,2020
1,0115,97,5,1220,4742,0,155,1.0,X,1,2020
1,0115,97,5,1220,3566,0,77,2.0,X,1,2020
1,0115,98,5,1220,39426,0,773,1.0,X,1,2020
1,0118,10,5,1220,15465,0,339,1.0,X,1,2020
1,0118,39,5,1220,13093,0,446,1.0,X,1,2020
1,0121,21,5,1220,8615,0,168,1.0,X,1,2020
1,0121,39,5,1220,2926,0,57,1.0,X,1,2020
1,0127,10,5,1220,5282,0,103,1.0,X,1,2020
1,0127,20,5,1220,570984,0,10949,1.0,X,1,2020
1,0127,27,5,1220,40575,0,2414,1.0,X,1,2020
1,0127,38,5,1220,7533,0,186,1.0,X,1,2020
1,0127,39,5,1220,42574,0,3565,1.0,X,1,2020
1,0127,44,5,1220,8682,0,169,1.0,X,1,2020
1,0127,48,5,1220,18587,0,2477,1.0,X,1,2020
