TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0209,26,5,1220,89368,0,1368,1.0,X,3,2020
1,0209,27,5,1220,12171,0,833,1.0,X,3,2020
1,0209,28,5,1220,163471,0,6000,1.0,X,3,2020
1,0209,29,5,1220,79142,0,2614,1.0,X,3,2020
1,0209,29,5,1220,6430,0,6,2.0,X,3,2020
1,0209,30,5,1220,124117,0,2092,1.0,X,3,2020
1,0209,30,5,1220,3372,0,50,2.0,X,3,2020
1,0209,31,5,1220,14901,0,292,1.0,X,3,2020
1,0209,32,5,1220,151472,0,5708,1.0,X,3,2020
1,0209,33,5,1220,44395,0,439,1.0,X,3,2020
1,0209,34,5,1220,16181,0,899,1.0,X,3,2020
1,0209,37,5,1220,13217,0,12,1.0,X,3,2020
1,0209,38,5,1220,125474,0,4281,1.0,X,3,2020
1,0209,39,5,1220,3317715,0,131299,1.0,X,3,2020
1,0209,39,5,1220,134989,0,2636,2.0,X,3,2020
1,0209,40,5,1220,97458,0,3299,1.0,X,3,2020
1,0209,40,5,1220,45343,0,1234,2.0,X,3,2020
1,0209,42,5,1220,17420,0,394,1.0,X,3,2020
1,0209,42,5,1220,23185,0,630,2.0,X,3,2020
1,0209,44,5,1220,2931567,0,102942,1.0,X,3,2020
1,0209,44,5,1220,55131,0,1224,2.0,X,3,2020
1,0209,47,5,1220,1274173,0,101890,1.0,X,3,2020
1,0209,48,5,1220,4936270,0,358883,1.0,X,3,2020
1,0209,48,5,1220,145683,0,1992,2.0,X,3,2020
1,0209,49,5,1220,52770,0,1618,1.0,X,3,2020
1,0209,54,5,1220,16374,0,205,1.0,X,3,2020
1,0209,54,5,1220,3824,0,75,2.0,X,3,2020
1,0209,55,5,1220,5574,0,109,1.0,X,3,2020
1,0209,56,5,1220,67626,0,1018,1.0,X,3,2020
1,0209,56,5,1220,39391,0,1191,2.0,X,3,2020
1,0209,57,5,1220,6330,0,123,1.0,X,3,2020
1,0209,59,5,1220,42436,0,1189,1.0,X,3,2020
1,0209,59,5,1220,9651,0,405,2.0,X,3,2020
1,0209,61,5,1220,66250,0,756,1.0,X,3,2020
1,0209,62,5,1220,59656,0,972,1.0,X,3,2020
1,0209,62,5,1220,22377,0,901,2.0,X,3,2020
1,0209,63,5,1220,44168,0,2577,2.0,X,3,2020
1,0209,64,5,1220,8736,0,171,1.0,X,3,2020
1,0209,64,5,1220,14032,0,275,2.0,X,3,2020
1,0209,65,5,1220,212649,0,3420,1.0,X,3,2020
1,0209,65,5,1220,25103,0,535,2.0,X,3,2020
1,0209,68,5,1220,1250306,0,51336,1.0,X,3,2020
1,0209,68,5,1220,155721,0,11562,2.0,X,3,2020
1,0209,69,5,1220,70314,0,1947,1.0,X,3,2020
1,0209,69,5,1220,25336,0,737,2.0,X,3,2020
1,0209,70,5,1220,155610,0,5157,1.0,X,3,2020
1,0209,70,5,1220,3709,0,189,2.0,X,3,2020
1,0209,71,5,1220,2696,0,59,2.0,X,3,2020
1,0209,72,5,1220,107211,0,4105,1.0,X,3,2020
1,0209,72,5,1220,4102,0,179,2.0,X,3,2020
1,0209,73,5,1220,576450,0,31920,1.0,X,3,2020
1,0209,73,5,1220,56805,0,1929,2.0,X,3,2020
