TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0107,20,5,1220,4726,0,92,1.0,X,7,2020
1,0107,31,5,1220,2895,0,363,1.0,X,7,2020
1,0107,39,5,1220,19412,0,592,1.0,X,7,2020
1,0107,44,5,1220,364070,0,9332,1.0,X,7,2020
1,0107,47,5,1220,4578,0,65,1.0,X,7,2020
1,0107,48,5,1220,12907,0,74,1.0,X,7,2020
1,0107,73,5,1220,14257,0,578,1.0,X,7,2020
1,0107,84,5,1220,5212,0,102,1.0,X,7,2020
1,0107,85,5,1220,4927,0,108,1.0,X,7,2020
1,0108,6,5,1220,3230,0,431,1.0,X,7,2020
1,0108,10,5,1220,202060,0,4155,1.0,X,7,2020
1,0108,27,5,1220,15628,0,1528,1.0,X,7,2020
1,0108,39,5,1220,52104,0,3513,1.0,X,7,2020
1,0108,44,5,1220,423850,0,16653,1.0,X,7,2020
1,0108,44,6,1220,871793,0,109290,1.0,X,7,2020
1,0108,47,5,1220,45670,0,262,1.0,X,7,2020
1,0108,48,5,1220,1018471,0,53713,1.0,X,7,2020
1,0108,61,5,1220,5358,0,135,1.0,X,7,2020
1,0108,73,5,1220,6573,0,260,2.0,X,7,2020
1,0108,84,5,1220,28496,0,828,1.0,X,7,2020
1,0108,84,5,1220,12084,0,360,2.0,X,7,2020
1,0108,85,5,1220,2809,0,61,1.0,X,7,2020
1,0108,87,5,1220,395097,0,13939,1.0,X,7,2020
1,0108,88,5,1220,28463,0,617,1.0,X,7,2020
1,0108,90,5,1220,3494,0,123,1.0,X,7,2020
1,0108,95,5,1220,5241,0,74,2.0,X,7,2020
1,0109,39,5,1220,5172,0,176,2.0,X,7,2020
1,0109,40,5,1220,6436,0,140,2.0,X,7,2020
1,0109,44,5,1220,8597,0,168,1.0,X,7,2020
1,0109,48,5,1220,41778,0,848,1.0,X,7,2020
1,0109,73,5,1220,5707,0,157,1.0,X,7,2020
1,0109,83,5,1220,8114,0,207,1.0,X,7,2020
1,0109,84,5,1220,3407,0,101,2.0,X,7,2020
1,0109,85,5,1220,5695,0,165,1.0,X,7,2020
1,0109,87,5,1220,2808,0,47,1.0,X,7,2020
1,0110,1,5,1220,81593,0,1631,1.0,X,7,2020
1,0110,8,5,1220,9163,0,895,1.0,X,7,2020
1,0110,10,5,1220,55382,0,1080,1.0,X,7,2020
1,0110,44,5,1220,160714,0,5130,1.0,X,7,2020
1,0110,47,5,1220,145629,0,13569,1.0,X,7,2020
1,0110,48,5,1220,660739,0,28397,1.0,X,7,2020
1,0110,68,5,1220,4117,0,196,1.0,X,7,2020
1,0110,84,5,1220,5363,0,105,1.0,X,7,2020
1,0110,84,5,1220,3970,0,118,2.0,X,7,2020
1,0110,85,5,1220,3425,0,74,2.0,X,7,2020
1,0115,1,5,1220,22611,0,1312,1.0,X,7,2020
1,0115,3,5,1220,33951294,0,526125,1.0,X,7,2020
1,0115,3,5,1220,1165421,0,22144,2.0,X,7,2020
1,0115,5,5,1220,80061,0,3690,1.0,X,7,2020
1,0115,6,5,1220,49026,0,4035,1.0,X,7,2020
1,0115,7,5,1220,111948,0,6279,1.0,X,7,2020
1,0115,8,5,1220,1535313,0,93301,1.0,X,7,2020
1,0115,8,5,1220,132230,0,4247,2.0,X,7,2020
1,0115,9,5,1220,3049,0,60,1.0,X,7,2020
1,0115,9,5,1220,7378,0,433,2.0,X,7,2020
1,0115,10,5,1220,13701,0,1172,1.0,X,7,2020
1,0115,11,5,1220,52495,0,6337,1.0,X,7,2020
1,0115,11,5,1220,5925,0,920,2.0,X,7,2020
1,0115,12,5,1220,79937,0,6918,1.0,X,7,2020
1,0115,15,5,1220,103730,0,7970,1.0,X,7,2020
1,0115,15,5,1220,9667,0,17,2.0,X,7,2020
1,0115,16,5,1220,64024,0,2683,2.0,X,7,2020
1,0115,17,5,1220,12899,0,13,1.0,X,7,2020
1,0115,17,5,1220,2575,0,2,2.0,X,7,2020
1,0115,18,5,1220,439949,0,6197,1.0,X,7,2020
1,0115,18,5,1220,11412,0,57,2.0,X,7,2020
1,0115,19,5,1220,219462,0,26090,1.0,X,7,2020
1,0115,20,5,1220,417327,0,51889,1.0,X,7,2020
1,0115,21,5,1220,112547,0,6293,1.0,X,7,2020
1,0115,21,5,1220,60491,0,59,2.0,X,7,2020
1,0115,22,5,1220,99535,0,7590,1.0,X,7,2020
1,0115,23,5,1220,161168,0,6029,1.0,X,7,2020
1,0115,23,5,1220,5060,0,376,2.0,X,7,2020
1,0115,23,6,1220,837123,0,8520,1.0,X,7,2020
1,0115,25,5,1220,60713,0,3397,1.0,X,7,2020
1,0115,26,5,1220,4857,0,133,1.0,X,7,2020
1,0115,27,5,1220,395706,0,27705,1.0,X,7,2020
1,0115,27,5,1220,44706,0,1701,2.0,X,7,2020
1,0115,27,7,1220,2452371,0,0,1.0,X,7,2020
1,0115,28,5,1220,231839,0,19152,1.0,X,7,2020
1,0115,28,5,1220,53370,0,1583,2.0,X,7,2020
1,0115,29,5,1220,130602,0,5071,1.0,X,7,2020
1,0115,29,5,1220,68174,0,692,2.0,X,7,2020
1,0115,30,5,1220,24323,0,592,1.0,X,7,2020
1,0115,31,5,1220,69240,0,6422,1.0,X,7,2020
1,0115,32,5,1220,700524,0,37574,1.0,X,7,2020
1,0115,32,5,1220,38838,0,1503,2.0,X,7,2020
1,0115,33,5,1220,200788,0,3478,1.0,X,7,2020
1,0115,33,5,1220,89078,0,3061,2.0,X,7,2020
1,0115,34,5,1220,240527,0,9415,1.0,X,7,2020
1,0115,34,5,1220,12255,0,721,2.0,X,7,2020
1,0115,35,5,1220,214209,0,7026,1.0,X,7,2020
1,0115,35,5,1220,19255,0,377,2.0,X,7,2020
1,0115,38,5,1220,411242,0,28158,1.0,X,7,2020
1,0115,38,5,1220,9294,0,786,2.0,X,7,2020
1,0115,38,6,1220,17540,0,343,1.0,X,7,2020
1,0115,39,5,1220,4439629,0,178363,1.0,X,7,2020
1,0115,39,5,1220,457601,0,25361,2.0,X,7,2020
1,0115,40,5,1220,452289,0,24281,1.0,X,7,2020
1,0115,40,5,1220,319403,0,12991,2.0,X,7,2020
1,0115,41,5,1220,18606,0,273,1.0,X,7,2020
1,0115,42,5,1220,15936,0,290,1.0,X,7,2020
1,0115,42,5,1220,9483,0,125,2.0,X,7,2020
1,0115,44,5,1220,402217,0,15027,1.0,X,7,2020
1,0115,44,5,1220,26788,0,1780,2.0,X,7,2020
1,0115,45,5,1220,4268,0,105,1.0,X,7,2020
1,0115,47,5,1220,455837,0,37951,1.0,X,7,2020
1,0115,47,5,1220,247155,0,9854,2.0,X,7,2020
1,0115,47,6,1220,115053,0,10002,1.0,X,7,2020
1,0115,48,5,1220,4250582,0,283232,1.0,X,7,2020
1,0115,48,5,1220,108228,0,5491,2.0,X,7,2020
1,0115,49,5,1220,589777,0,9409,1.0,X,7,2020
1,0115,49,5,1220,13432,0,10,2.0,X,7,2020
1,0115,52,5,1220,31942,0,1368,1.0,X,7,2020
1,0115,54,5,1220,41021,0,2694,1.0,X,7,2020
1,0115,54,5,1220,14706,0,1883,2.0,X,7,2020
1,0115,55,5,1220,41409,0,1345,1.0,X,7,2020
1,0115,55,5,1220,6458,0,301,2.0,X,7,2020
1,0115,56,5,1220,519383,0,12465,1.0,X,7,2020
1,0115,56,5,1220,11301,0,1096,2.0,X,7,2020
1,0115,57,5,1220,8052,0,157,1.0,X,7,2020
1,0115,57,5,1220,17646,0,377,2.0,X,7,2020
1,0115,58,5,1220,3570,0,408,1.0,X,7,2020
1,0115,59,5,1220,195424,0,5772,1.0,X,7,2020
1,0115,61,5,1220,77744,0,2188,2.0,X,7,2020
1,0115,62,5,1220,14788,0,297,1.0,X,7,2020
1,0115,62,5,1220,237636,0,530,2.0,X,7,2020
1,0115,63,5,1220,40024,0,1538,1.0,X,7,2020
1,0115,63,5,1220,406983,0,18641,2.0,X,7,2020
1,0115,64,5,1220,37396,0,1235,1.0,X,7,2020
1,0115,64,5,1220,10403,0,203,2.0,X,7,2020
1,0115,65,5,1220,5008,0,264,1.0,X,7,2020
1,0115,68,5,1220,230215,0,6883,1.0,X,7,2020
1,0115,68,5,1220,30747,0,674,2.0,X,7,2020
1,0115,69,5,1220,16922,0,999,1.0,X,7,2020
1,0115,69,5,1220,2836,0,64,2.0,X,7,2020
1,0115,70,5,1220,458418,0,23993,1.0,X,7,2020
1,0115,70,5,1220,15165,0,315,2.0,X,7,2020
1,0115,72,5,1220,274277,0,20251,1.0,X,7,2020
1,0115,72,5,1220,40475,0,2192,2.0,X,7,2020
1,0115,73,5,1220,1666076,0,66160,1.0,X,7,2020
1,0115,73,5,1220,300592,0,13864,2.0,X,7,2020
1,0115,73,6,1220,9481,0,370,1.0,X,7,2020
1,0115,74,5,1220,124160,0,3076,1.0,X,7,2020
1,0115,74,5,1220,26812,0,466,2.0,X,7,2020
1,0115,75,5,1220,8750,0,171,1.0,X,7,2020
1,0115,76,5,1220,701902,0,59245,1.0,X,7,2020
1,0115,76,5,1220,41227,0,3997,2.0,X,7,2020
1,0115,76,6,1220,22256,0,343,1.0,X,7,2020
1,0115,78,5,1220,41826,0,414,2.0,X,7,2020
1,0115,79,5,1220,4026,0,104,1.0,X,7,2020
1,0115,81,5,1220,42398,0,1133,1.0,X,7,2020
1,0115,81,5,1220,55540,0,1706,2.0,X,7,2020
1,0115,82,5,1220,305041,0,14575,1.0,X,7,2020
1,0115,82,5,1220,34878,0,1238,2.0,X,7,2020
1,0115,83,5,1220,235296,0,4284,1.0,X,7,2020
1,0115,83,5,1220,198182,0,3810,2.0,X,7,2020
1,0115,84,5,1220,9669736,0,206061,1.0,X,7,2020
1,0115,84,5,1220,5004627,0,138528,2.0,X,7,2020
1,0115,85,5,1220,2381312,0,73622,1.0,X,7,2020
1,0115,85,5,1220,2434869,0,75087,2.0,X,7,2020
1,0115,85,6,1220,10904,0,214,1.0,X,7,2020
1,0115,86,5,1220,214839,0,6295,1.0,X,7,2020
1,0115,87,5,1220,4579522,0,72110,1.0,X,7,2020
1,0115,87,5,1220,2923882,0,27432,2.0,X,7,2020
1,0115,88,5,1220,495799,0,523,1.0,X,7,2020
1,0115,88,5,1220,43985,0,1328,2.0,X,7,2020
1,0115,89,5,1220,177902,0,6224,1.0,X,7,2020
1,0115,89,5,1220,607339,0,6061,2.0,X,7,2020
1,0115,90,5,1220,752402,0,7836,1.0,X,7,2020
1,0115,90,5,1220,537398,0,7983,2.0,X,7,2020
1,0115,91,5,1220,16156,0,315,1.0,X,7,2020
1,0115,92,5,1220,6796,0,133,1.0,X,7,2020
1,0115,94,5,1220,952741,0,27937,1.0,X,7,2020
1,0115,94,5,1220,413159,0,14977,2.0,X,7,2020
1,0115,95,5,1220,523418,0,11846,1.0,X,7,2020
1,0115,95,5,1220,37018,0,1476,2.0,X,7,2020
1,0115,96,5,1220,205762,0,7744,1.0,X,7,2020
1,0115,96,5,1220,29400,0,687,2.0,X,7,2020
1,0115,97,5,1220,8385,0,707,1.0,X,7,2020
1,0115,98,5,1220,218843,0,3941,2.0,X,7,2020
1,0118,10,5,1220,19115,0,420,1.0,X,7,2020
1,0118,33,5,1220,4633,0,91,1.0,X,7,2020
1,0118,69,5,1220,3781,0,80,2.0,X,7,2020
1,0118,84,5,1220,27573,0,820,2.0,X,7,2020
1,0118,87,5,1220,3059,0,51,1.0,X,7,2020
1,0121,44,5,1220,3068,0,60,2.0,X,7,2020
1,0127,7,5,1220,6308,0,243,1.0,X,7,2020
1,0127,10,5,1220,36352,0,792,1.0,X,7,2020
1,0127,19,5,1220,64836,0,1178,1.0,X,7,2020
1,0127,20,5,1220,380970,0,7633,1.0,X,7,2020
1,0127,27,5,1220,25303,0,1505,1.0,X,7,2020
1,0127,29,5,1220,20900,0,515,1.0,X,7,2020
1,0127,38,5,1220,5391,0,133,1.0,X,7,2020
1,0127,39,5,1220,87278,0,6219,1.0,X,7,2020
1,0127,40,5,1220,4321,0,95,1.0,X,7,2020
1,0127,48,5,1220,13341,0,1778,1.0,X,7,2020
1,0127,68,5,1220,6377,0,303,1.0,X,7,2020
1,0127,82,5,1220,4956,0,274,2.0,X,7,2020
1,0127,84,5,1220,27132,0,664,1.0,X,7,2020
1,0127,84,5,1220,81813,0,1353,2.0,X,7,2020
1,0127,85,5,1220,20199,0,395,1.0,X,7,2020
1,0127,85,5,1220,2942,0,57,2.0,X,7,2020
1,0127,87,5,1220,8628,0,145,1.0,X,7,2020
1,01XX,3,1,1220,4696837,705248,77757,1.0,X,7,2020
1,01XX,8,1,1220,31355,55247,612,2.0,X,7,2020
1,01XX,8,3,1220,10758,2057,511,1.0,X,7,2020
1,01XX,8,3,1220,83870,15728,3992,2.0,X,7,2020
1,01XX,19,3,1220,22649,19655,511,1.0,X,7,2020
1,01XX,22,1,1220,18672,1440,1449,1.0,X,7,2020
1,01XX,27,1,1220,29784424,102180288,3332,1.0,X,7,2020
1,01XX,30,3,1220,11473,126,225,1.0,X,7,2020
1,01XX,38,1,1220,237451,89557,2784,1.0,X,7,2020
1,01XX,39,3,1220,50632,20235,991,1.0,X,7,2020
1,01XX,47,1,2010,237600,566333,0,1.0,1,7,2020
1,01XX,71,3,1220,2652,1,114,2.0,X,7,2020
1,01XX,73,3,1220,22884,10886,2842,1.0,X,7,2020
1,01XX,84,1,1220,11358,60,223,1.0,X,7,2020
1,01XX,84,3,1220,83278,691,882,1.0,X,7,2020
1,01XX,84,3,1220,28413,172,651,2.0,X,7,2020
1,01XX,85,3,1220,15474,800,1437,2.0,X,7,2020
1,01XX,88,3,1220,125631,22,207,1.0,X,7,2020
1,01XX,88,3,1220,8422,7,82,2.0,X,7,2020
1,01XX,90,3,1220,6748,11,132,1.0,X,7,2020
1,01XX,90,3,2010,26483,49,0,1.0,0,7,2020
1,0201,78,5,1220,5644,0,111,1.0,X,7,2020
1,0201,85,5,1220,28759,0,111,1.0,X,7,2020
1,0201,87,5,1220,5175,0,55,2.0,X,7,2020
1,0203,23,5,1220,154372,0,18394,1.0,X,7,2020
1,0203,25,6,1220,23826,0,464,1.0,X,7,2020
1,0203,32,5,1220,138196,0,1595,1.0,X,7,2020
1,0203,39,5,1220,153192,0,2689,1.0,X,7,2020
1,0203,44,5,1220,6667,0,130,1.0,X,7,2020
1,0203,84,5,1220,31770,0,447,1.0,X,7,2020
1,0206,39,5,1220,80421,0,2312,1.0,X,7,2020
1,0206,44,5,1220,482405,0,15027,1.0,X,7,2020
1,0206,48,5,1220,65122,0,456,1.0,X,7,2020
1,0206,84,5,1220,66639,0,660,1.0,X,7,2020
1,0209,3,5,1220,102507,0,3856,2.0,X,7,2020
1,0209,6,5,1220,18286,0,357,1.0,X,7,2020
1,0209,8,5,1220,26340,0,516,1.0,X,7,2020
1,0209,11,5,1220,21618,0,422,1.0,X,7,2020
1,0209,15,5,1220,90485,0,996,1.0,X,7,2020
1,0209,15,5,1220,4503,0,66,2.0,X,7,2020
1,0209,16,5,1220,3186,0,62,1.0,X,7,2020
1,0209,16,5,1220,84548,0,1261,2.0,X,7,2020
1,0209,17,5,1220,231415,0,5926,1.0,X,7,2020
